CODIGO_PRODUTO,GIRO_MEDIO_DIAS,TOTAL_ENTRADAS,GIRO_MEDIO_MESES,CLASSIFICACAO_GIRO,2023,2024,2025,2026,TENDENCIA,TENDENCIA_PERC
CM001089,10.0,2,0.3333333333333333,ALTO,0.0,0.0,1.6666666666666667,0.0,1.6666666666666667,1.6666666666666667
CM001119,40.0,2,1.3333333333333333,ALTO,33.333333333333336,0.0,0.0,0.0,-33.333333333333336,-1.0
CM001150,103.0,11,3.433333333333333,BAIXO,13.0,14.0,18.0,0.0,5.0,0.38461538461538464
CM001151,124.28571428571429,8,4.142857142857143,BAIXO,11.833333333333334,16.666666666666668,21.666666666666668,0.0,9.833333333333334,0.8309859154929577
CM001159,98.5,3,3.283333333333333,BAIXO,0.0,0.0,58.333333333333336,0.0,58.333333333333336,58.333333333333336
CM001166,173.66666666666666,4,5.788888888888889,BAIXO,18.0,11.0,0.0,0.0,-18.0,-1.0
CM001321,140.0,2,4.666666666666667,BAIXO,0.0,0.0,3.3333333333333335,0.0,3.3333333333333335,3.3333333333333335
CM001393,9.0,2,0.3,ALTO,79.89999999999999,0.0,0.0,0.0,-79.89999999999999,-1.0
CM001411,146.0,2,4.866666666666666,BAIXO,0.0,2.5,0.0,0.0,0.0,0.0
CM001414,146.0,2,4.866666666666666,BAIXO,0.0,1.6666666666666667,0.0,0.0,0.0,0.0
CM001491,144.5,3,4.816666666666666,BAIXO,0.16666666666666666,0.25,0.0,0.0,-0.16666666666666666,-1.0
CM001502,120.0,2,4.0,BAIXO,0.2916666666666667,0.0,0.0,0.0,-0.2916666666666667,-1.0
CM001566,125.5,7,4.183333333333334,BAIXO,3.3333333333333335,5.833333333333333,5.833333333333333,0.0,2.4999999999999996,0.7499999999999999
CM001567,97.66666666666667,10,3.2555555555555555,BAIXO,3.0,11.0,6.0,0.0,3.0,1.0
CM001571,73.0,2,2.433333333333333,MEDIO,0.0,0.0,9.166666666666666,0.0,9.166666666666666,9.166666666666666
CM001637,144.5,3,4.816666666666666,BAIXO,0.08333333333333333,0.3333333333333333,0.0,0.0,-0.08333333333333333,-1.0
CM001688,110.5,3,3.683333333333333,BAIXO,0.0,0.0,3.3333333333333335,0.0,3.3333333333333335,3.3333333333333335
CM001690,83.33333333333333,4,2.7777777777777777,MEDIO,0.0,0.0,1.75,0.0,1.75,1.75
CM001714,108.0,2,3.6,BAIXO,0.0,1.0833333333333333,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667
CM001778,153.5,3,5.116666666666666,BAIXO,0.16666666666666666,0.8333333333333334,0.0,0.0,-0.16666666666666666,-1.0
CM001805,87.5,3,2.9166666666666665,MEDIO,0.0,0.16666666666666666,1.0833333333333333,0.0,1.0833333333333333,1.0833333333333333
CM001891,74.0,2,2.466666666666667,MEDIO,0.16666666666666666,0.0,0.0,0.0,-0.16666666666666666,-1.0
CM001895,132.0,2,4.4,BAIXO,45.0,0.0,0.0,0.0,-45.0,-1.0
CM001896,132.0,2,4.4,BAIXO,50.0,0.0,0.0,0.0,-50.0,-1.0
CM001955,139.5,3,4.65,BAIXO,0.8333333333333334,4.166666666666667,0.0,0.0,-0.8333333333333334,-1.0
CM001956,173.0,2,5.766666666666667,BAIXO,0.6666666666666666,0.0,0.0,0.0,-0.6666666666666666,-1.0
CM002055,163.0,7,5.433333333333334,BAIXO,54.166666666666664,50.0,29.166666666666668,0.0,-24.999999999999996,-0.4615384615384615
CM002128,80.125,9,2.6708333333333334,MEDIO,0.0,12.5,8.333333333333334,0.0,8.333333333333334,8.333333333333334
CM002132,106.625,9,3.5541666666666667,BAIXO,4.5,7.5,2.0,0.0,-2.5,-0.5555555555555556
CM002162,102.8,6,3.4266666666666667,BAIXO,0.0,2.9166666666666665,2.5,0.0,2.5,2.5
CM002166,140.75,5,4.691666666666666,BAIXO,0.0,1.0,6.083333333333333,0.0,6.083333333333333,6.083333333333333
CM002179,152.66666666666666,7,5.088888888888889,BAIXO,2.0833333333333335,3.3333333333333335,6.333333333333333,0.0,4.25,2.04
CM002185,142.25,5,4.741666666666666,BAIXO,0.0,3.3333333333333335,5.833333333333333,0.0,5.833333333333333,5.833333333333333
CM002191,73.08333333333333,13,2.436111111111111,MEDIO,20.0,16.666666666666668,15.0,0.0,-5.0,-0.25
CM002197,117.6,6,3.92,BAIXO,2.0,9.0,10.0,0.0,8.0,4.0
CM002269,95.55555555555556,10,3.185185185185185,BAIXO,29.166666666666668,45.833333333333336,30.0,0.0,0.8333333333333321,0.02857142857142853
CM002291,156.0,7,5.2,BAIXO,25.0,20.833333333333332,16.666666666666668,0.0,-8.333333333333332,-0.33333333333333326
CM002316,144.85714285714286,8,4.828571428571428,BAIXO,1.0,7.0,6.0,0.0,5.0,5.0
CM002483,157.0,2,5.233333333333333,BAIXO,0.08333333333333333,0.08333333333333333,0.0,0.0,-0.08333333333333333,-1.0
CM002570,172.6,6,5.753333333333333,BAIXO,1.6666666666666667,3.75,2.9166666666666665,0.0,1.2499999999999998,0.7499999999999999
CM002580,19.0,2,0.6333333333333333,ALTO,6.0,0.0,0.0,0.0,-6.0,-1.0
CM002593,136.5,3,4.55,BAIXO,0.0,1.6666666666666667,5.0,0.0,5.0,5.0
CM002605,136.5,3,4.55,BAIXO,0.0,1.6666666666666667,5.0,0.0,5.0,5.0
CM002616,116.25,9,3.875,BAIXO,75.0,91.66666666666667,125.0,0.0,50.0,0.6666666666666666
CM002633,87.0,12,2.9,MEDIO,220.0,150.0,210.5,0.0,-9.5,-0.04318181818181818
CM002663,77.0,6,2.566666666666667,MEDIO,5.0,14.0,0.0,0.0,-5.0,-1.0
CM002860,94.8,6,3.1599999999999997,BAIXO,0.0,0.3333333333333333,0.5,0.0,0.5,0.5
CM002872,166.6,6,5.553333333333333,BAIXO,54.166666666666664,0.0,33.333333333333336,0.0,-20.83333333333333,-0.3846153846153845
CM002897,120.0,7,4.0,BAIXO,41.666666666666664,33.333333333333336,50.0,0.0,8.333333333333336,0.20000000000000007
CM002978,157.0,2,5.233333333333333,BAIXO,0.016666666666666666,0.08333333333333333,0.0,0.0,-0.016666666666666666,-1.0
CM002980,157.0,2,5.233333333333333,BAIXO,0.016666666666666666,0.08333333333333333,0.0,0.0,-0.016666666666666666,-1.0
CM002993,8.0,2,0.26666666666666666,ALTO,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
CM003002,145.0,2,4.833333333333333,BAIXO,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
CM003011,125.0,2,4.166666666666667,BAIXO,0.0,0.2833333333333333,0.0,0.0,0.0,0.0
CM003019,131.0,2,4.366666666666666,BAIXO,0.0,0.11666666666666665,0.0,0.0,0.0,0.0
CM003024,131.0,2,4.366666666666666,BAIXO,0.0,0.11666666666666665,0.0,0.0,0.0,0.0
CM003026,116.0,2,3.8666666666666667,BAIXO,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
CM003039,109.0,4,3.6333333333333333,BAIXO,0.0,3.3333333333333335,3.25,0.0,3.25,3.25
CM003040,124.0,2,4.133333333333334,BAIXO,0.0,0.0,5.833333333333333,0.0,5.833333333333333,5.833333333333333
CM003042,150.33333333333334,4,5.011111111111111,BAIXO,0.0,3.0,2.4166666666666665,0.0,2.4166666666666665,2.4166666666666665
CM003047,149.5,3,4.983333333333333,BAIXO,9.166666666666666,8.333333333333334,0.0,0.0,-9.166666666666666,-1.0
CM003048,107.14285714285714,8,3.571428571428571,BAIXO,7.5,8.333333333333334,6.666666666666667,0.0,-0.833333333333333,-0.11111111111111108
CM003049,171.0,5,5.7,BAIXO,5.0,4.166666666666667,2.0833333333333335,0.0,-2.9166666666666665,-0.5833333333333333
CM003065,62.0,2,2.066666666666667,MEDIO,0.0,0.0,1.0,0.0,1.0,1.0
CM003100,137.0,2,4.566666666666666,BAIXO,0.0,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
CM003111,137.0,2,4.566666666666666,BAIXO,0.0,0.08333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
CM003205,175.0,2,5.833333333333333,BAIXO,1.6666666666666667,0.4166666666666667,0.0,0.0,-1.6666666666666667,-1.0
CM003207,4.0,2,0.13333333333333333,ALTO,0.0,1.6666666666666667,0.0,0.0,0.0,0.0
CM003210,125.0,2,4.166666666666667,BAIXO,0.0,0.8333333333333334,0.0,0.0,0.0,0.0
CM003214,110.33333333333333,4,3.6777777777777776,BAIXO,0.0,1.5,2.0,0.0,2.0,2.0
CM003295,81.58333333333333,13,2.719444444444444,MEDIO,200.5,366.6666666666667,258.3333333333333,0.0,57.833333333333314,0.2884455527847048
CM003332,132.0,4,4.4,BAIXO,2.0,1.0,0.0,0.0,-2.0,-1.0
CM003388,91.2,11,3.04,BAIXO,0.75,0.9166666666666666,1.4166666666666667,0.0,0.6666666666666667,0.888888888888889
CM003396,178.5,3,5.95,BAIXO,0.0,3.3333333333333335,2.8333333333333335,0.0,2.8333333333333335,2.8333333333333335
CM003402,74.0,4,2.466666666666667,MEDIO,0.0,2.5,0.0,0.0,0.0,0.0
CM003406,84.0,2,2.8,MEDIO,0.0,1.0833333333333333,0.0,0.0,0.0,0.0
CM003408,90.9090909090909,12,3.0303030303030303,BAIXO,5.833333333333333,8.333333333333334,12.083333333333334,0.0,6.250000000000001,1.0714285714285716
CM003410,40.0,2,1.3333333333333333,ALTO,0.0,0.0,1.5833333333333333,0.0,1.5833333333333333,1.5833333333333333
CM003414,104.83333333333333,7,3.4944444444444445,BAIXO,1.6666666666666667,5.0,5.0,0.0,3.333333333333333,1.9999999999999998
CM003417,63.5,3,2.1166666666666667,MEDIO,16.483333333333334,0.0,0.0,0.0,-16.483333333333334,-1.0
CM003419,100.42857142857143,8,3.3476190476190477,BAIXO,5.0,3.3333333333333335,6.666666666666667,0.0,1.666666666666667,0.33333333333333337
CM003423,113.5,3,3.783333333333333,BAIXO,0.0,2.5,2.0,0.0,2.0,2.0
CM003425,133.5,7,4.45,BAIXO,3.5,2.8333333333333335,4.166666666666667,0.0,0.666666666666667,0.19047619047619055
CM003431,154.0,3,5.133333333333334,BAIXO,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
CM003436,116.77777777777777,10,3.8925925925925924,BAIXO,7.5,3.75,7.083333333333333,0.0,-0.41666666666666696,-0.055555555555555594
CM003441,126.28571428571429,8,4.20952380952381,BAIXO,5.0,3.3333333333333335,5.0,0.0,0.0,0.0
CM003444,120.0,9,4.0,BAIXO,7.083333333333333,5.416666666666667,5.0,0.0,-2.083333333333333,-0.2941176470588235
CM003456,135.33333333333334,7,4.511111111111111,BAIXO,9.166666666666666,5.0,2.5,0.0,-6.666666666666666,-0.7272727272727273
CM003468,144.5,7,4.816666666666666,BAIXO,4.166666666666667,4.166666666666667,3.75,0.0,-0.41666666666666696,-0.10000000000000006
CM003470,50.666666666666664,22,1.6888888888888889,MEDIO,45.0,27.5,46.666666666666664,0.0,1.6666666666666643,0.037037037037036986
CM003475,84.0,2,2.8,MEDIO,0.0,4.166666666666667,2.5,0.0,2.5,2.5
CM003476,103.71428571428571,8,3.457142857142857,BAIXO,1.6666666666666667,3.75,6.0,0.0,4.333333333333333,2.5999999999999996
CM003479,58.333333333333336,19,1.9444444444444444,MEDIO,13.333333333333334,14.166666666666666,12.916666666666666,0.0,-0.41666666666666785,-0.03125000000000009
CM003501,13.0,2,0.43333333333333335,ALTO,0.0,0.0,7.5,0.0,7.5,7.5
CM003508,163.5,7,5.45,BAIXO,5.166666666666667,5.416666666666667,4.583333333333333,0.0,-0.5833333333333339,-0.11290322580645172
CM003509,109.0,10,3.6333333333333333,BAIXO,4.583333333333333,3.3333333333333335,5.166666666666667,0.0,0.5833333333333339,0.1272727272727274
CM003511,144.57142857142858,8,4.81904761904762,BAIXO,7.5,2.5,5.833333333333333,0.0,-1.666666666666667,-0.22222222222222227
CM003524,107.0,2,3.566666666666667,BAIXO,0.0,0.0,0.5,0.0,0.5,0.5
CM003540,72.61538461538461,14,2.4205128205128204,MEDIO,8.333333333333334,10.833333333333334,15.833333333333334,0.0,7.5,0.8999999999999999
CM003545,56.0,2,1.8666666666666667,MEDIO,0.0,1.6666666666666667,0.0,0.0,0.0,0.0
CM003553,38.0,2,1.2666666666666666,ALTO,1.8333333333333333,0.0,0.0,0.0,-1.8333333333333333,-1.0
CM003557,163.6,6,5.453333333333333,BAIXO,3.3333333333333335,2.9166666666666665,3.3333333333333335,0.0,0.0,0.0
CM003560,77.84615384615384,14,2.5948717948717945,MEDIO,6.666666666666667,8.75,9.583333333333334,0.0,2.916666666666667,0.4375
CM003561,92.0,12,3.066666666666667,BAIXO,6.25,12.5,9.166666666666666,0.0,2.916666666666666,0.46666666666666656
CM003568,118.75,5,3.9583333333333335,BAIXO,0.0,4.5,6.666666666666667,0.0,6.666666666666667,6.666666666666667
CM003569,97.83333333333333,7,3.261111111111111,BAIXO,2.9166666666666665,9.166666666666666,0.0,0.0,-2.9166666666666665,-1.0
CM003570,6.0,2,0.2,ALTO,0.0,2.9166666666666665,0.0,0.0,0.0,0.0
CM003571,180.0,6,6.0,BAIXO,3.3333333333333335,4.166666666666667,2.6666666666666665,0.0,-0.666666666666667,-0.20000000000000007
CM003585,8.0,2,0.26666666666666666,ALTO,0.6666666666666666,0.0,0.0,0.0,-0.6666666666666666,-1.0
CM003599,75.53846153846153,14,2.517948717948718,MEDIO,36.0,32.0,18.0,0.0,-18.0,-0.5
CM003608,158.5,5,5.283333333333333,BAIXO,6.0,1.6666666666666667,2.9166666666666665,0.0,-3.0833333333333335,-0.513888888888889
CM003621,98.0,2,3.2666666666666666,BAIXO,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
CM003642,168.0,6,5.6,BAIXO,8.0,5.0,2.0833333333333335,0.0,-5.916666666666666,-0.7395833333333333
CM003653,110.88888888888889,10,3.696296296296296,BAIXO,108.33333333333333,108.33333333333333,116.66666666666667,0.0,8.333333333333343,0.07692307692307701
CM003656,80.3076923076923,14,2.6769230769230767,MEDIO,72.91666666666667,22.916666666666668,62.5,0.0,-10.416666666666671,-0.1428571428571429
CM003662,109.66666666666667,4,3.655555555555556,BAIXO,8.666666666666666,8.333333333333334,0.0,0.0,-8.666666666666666,-1.0
CM003692,98.0,5,3.2666666666666666,BAIXO,0.0,0.8333333333333334,0.25,0.0,0.25,0.25
CM003705,157.5,7,5.25,BAIXO,8.333333333333334,5.833333333333333,1.6666666666666667,0.0,-6.666666666666667,-0.7999999999999999
CM003719,116.25,9,3.875,BAIXO,3.75,6.666666666666667,10.0,0.0,6.25,1.6666666666666667
CM003724,102.0,3,3.4,BAIXO,1.25,3.3333333333333335,0.0,0.0,-1.25,-1.0
CM003725,46.0,3,1.5333333333333334,MEDIO,0.0,0.0,9.166666666666666,0.0,9.166666666666666,9.166666666666666
CM003727,80.9090909090909,12,2.696969696969697,MEDIO,1.6666666666666667,12.083333333333334,10.416666666666666,0.0,8.75,5.25
CM003728,80.63636363636364,12,2.687878787878788,MEDIO,6.25,7.5,5.833333333333333,0.0,-0.41666666666666696,-0.06666666666666671
CM003729,105.0,11,3.5,BAIXO,4.0,5.5,2.6666666666666665,0.0,-1.3333333333333335,-0.33333333333333337
CM003739,63.0,5,2.1,MEDIO,0.0,0.0,7.166666666666667,0.0,7.166666666666667,7.166666666666667
CM003758,167.16666666666666,7,5.572222222222222,BAIXO,3.25,1.0,3.1666666666666665,0.0,-0.08333333333333348,-0.025641025641025685
CM003763,7.0,2,0.23333333333333334,ALTO,3.0,0.0,0.0,0.0,-3.0,-1.0
CM003789,177.8,6,5.926666666666667,BAIXO,187.5,1.6666666666666667,125.0,0.0,-62.5,-0.3333333333333333
CM003790,78.07692307692308,14,2.6025641025641026,MEDIO,49.916666666666664,12.5,35.0,0.0,-14.916666666666664,-0.29883138564273787
CM003794,119.42857142857143,8,3.980952380952381,BAIXO,30.833333333333332,11.666666666666666,15.833333333333334,0.0,-14.999999999999998,-0.48648648648648646
CM003795,49.4,21,1.6466666666666667,MEDIO,30.0,22.5,27.5,0.0,-2.5,-0.08333333333333333
CM003801,62.05882352941177,18,2.0686274509803924,MEDIO,20.0,16.666666666666668,17.5,0.0,-2.5,-0.125
CM003809,115.0,9,3.8333333333333335,BAIXO,12.666666666666666,12.5,17.166666666666668,0.0,4.500000000000002,0.355263157894737
CM003831,71.14285714285714,15,2.3714285714285714,MEDIO,35.0,33.333333333333336,29.583333333333332,0.0,-5.416666666666668,-0.1547619047619048
CM003832,107.44444444444444,10,3.5814814814814815,BAIXO,4.583333333333333,23.333333333333332,9.583333333333334,0.0,5.000000000000001,1.0909090909090913
CM003837,148.33333333333334,4,4.944444444444445,BAIXO,208.33333333333334,169.5,0.0,0.0,-208.33333333333334,-1.0
CM003838,104.66666666666667,4,3.488888888888889,BAIXO,6.0,2.0,0.0,0.0,-6.0,-1.0
CM003839,178.0,4,5.933333333333334,BAIXO,6.0,2.0,0.0,0.0,-6.0,-1.0
CM003840,140.0,2,4.666666666666667,BAIXO,0.6666666666666666,0.0,0.0,0.0,-0.6666666666666666,-1.0
CM003860,153.0,6,5.1,BAIXO,2.6666666666666665,4.583333333333333,0.8333333333333334,0.0,-1.833333333333333,-0.6874999999999999
CM003862,55.89473684210526,20,1.863157894736842,MEDIO,38.333333333333336,17.5,28.166666666666668,0.0,-10.166666666666668,-0.26521739130434785
CM003863,166.0,6,5.533333333333333,BAIXO,1.6666666666666667,8.333333333333334,3.5,0.0,1.8333333333333333,1.0999999999999999
CM003867,95.22222222222223,10,3.1740740740740745,BAIXO,15.0,9.166666666666666,12.5,0.0,-2.5,-0.16666666666666666
CM003868,178.4,6,5.946666666666667,BAIXO,1.25,2.25,4.5,0.0,3.25,2.6
CM003872,179.0,3,5.966666666666667,BAIXO,0.0,2.25,1.25,0.0,1.25,1.25
CM003884,115.0,2,3.8333333333333335,BAIXO,0.0,0.0,2.0,0.0,2.0,2.0
CM003896,167.0,3,5.566666666666666,BAIXO,8.333333333333334,15.0,0.0,0.0,-8.333333333333334,-1.0
CM003904,126.0,2,4.2,BAIXO,0.0,1.6666666666666667,0.0,0.0,0.0,0.0
CM003936,25.0,2,0.8333333333333334,ALTO,0.0,16.666666666666668,0.0,0.0,0.0,0.0
CM003945,101.33333333333333,4,3.3777777777777778,BAIXO,8.333333333333334,25.0,0.0,0.0,-8.333333333333334,-1.0
CM003966,112.8,6,3.76,BAIXO,0.0,25.0,49.166666666666664,0.0,49.166666666666664,49.166666666666664
CM003980,125.0,9,4.166666666666667,BAIXO,7.5,4.583333333333333,6.0,0.0,-1.5,-0.2
CM004008,126.16666666666667,7,4.205555555555556,BAIXO,12.0,11.0,11.0,0.0,-1.0,-0.08333333333333333
CM004039,157.0,3,5.233333333333333,BAIXO,0.0,3.0,8.0,0.0,8.0,8.0
CM004101,103.44444444444444,10,3.448148148148148,BAIXO,39.583333333333336,0.0,11.666666666666666,0.0,-27.91666666666667,-0.7052631578947369
CM004102,91.75,9,3.058333333333333,BAIXO,75.0,83.33333333333333,33.333333333333336,0.0,-41.666666666666664,-0.5555555555555555
CM004105,92.5,3,3.0833333333333335,BAIXO,1.6666666666666667,0.0,0.0,0.0,-1.6666666666666667,-1.0
CM004109,169.75,5,5.658333333333333,BAIXO,2.0833333333333335,2.5,5.0,0.0,2.9166666666666665,1.4
CM004117,122.0,2,4.066666666666666,BAIXO,0.0,0.0,30.0,0.0,30.0,30.0
CM004118,179.0,5,5.966666666666667,BAIXO,12.5,50.0,33.333333333333336,0.0,20.833333333333336,1.666666666666667
CM004119,94.44444444444444,10,3.148148148148148,BAIXO,25.833333333333332,12.083333333333334,10.833333333333334,0.0,-14.999999999999998,-0.5806451612903225
CM004124,98.0,3,3.2666666666666666,BAIXO,2.0,8.0,0.0,0.0,-2.0,-1.0
CM004132,134.14285714285714,8,4.4714285714285715,BAIXO,8.0,6.166666666666667,16.0,0.0,8.0,1.0
CM004136,12.0,2,0.4,ALTO,5.5,0.0,0.0,0.0,-5.5,-1.0
CM004145,105.5,5,3.5166666666666666,BAIXO,41.666666666666664,191.66666666666666,0.0,0.0,-41.666666666666664,-1.0
CM004153,88.22222222222223,10,2.940740740740741,MEDIO,15.833333333333334,5.833333333333333,4.166666666666667,0.0,-11.666666666666668,-0.736842105263158
CM004156,78.61538461538461,14,2.6205128205128205,MEDIO,25.0,25.0,45.833333333333336,0.0,20.833333333333336,0.8333333333333335
CM004157,113.11111111111111,10,3.7703703703703706,BAIXO,21.25,12.5,25.25,0.0,4.0,0.18823529411764706
CM004158,69.4,16,2.3133333333333335,MEDIO,20.833333333333332,25.0,29.166666666666668,0.0,8.333333333333336,0.40000000000000013
CM004166,152.0,8,5.066666666666666,BAIXO,5.833333333333333,1.6666666666666667,2.5,0.0,-3.333333333333333,-0.5714285714285714
CM004192,113.125,9,3.7708333333333335,BAIXO,4.0,8.0,5.0,0.0,1.0,0.25
CM004193,158.2,6,5.2733333333333325,BAIXO,2.3333333333333335,2.6666666666666665,0.6666666666666666,0.0,-1.666666666666667,-0.7142857142857144
CM004215,107.0,4,3.566666666666667,BAIXO,0.0,6.0,2.0,0.0,2.0,2.0
CM004233,15.0,4,0.5,ALTO,0.0,0.0,0.9166666666666666,0.0,0.9166666666666666,0.9166666666666666
CM004245,75.5,3,2.5166666666666666,MEDIO,0.0,83.33333333333333,0.0,0.0,0.0,0.0
CM004264,156.83333333333334,7,5.227777777777778,BAIXO,20.0,18.333333333333332,26.666666666666668,0.0,6.666666666666668,0.33333333333333337
CM004278,124.0,9,4.133333333333334,BAIXO,42.25,21.75,25.5,0.0,-16.75,-0.39644970414201186
CM004296,112.0,4,3.7333333333333334,BAIXO,5.416666666666667,3.3333333333333335,0.0,0.0,-5.416666666666667,-1.0
CM004300,56.94117647058823,18,1.8980392156862744,MEDIO,18.333333333333332,33.333333333333336,28.333333333333332,0.0,10.0,0.5454545454545455
CM004301,151.5,3,5.05,BAIXO,3.3333333333333335,5.833333333333333,0.0,0.0,-3.3333333333333335,-1.0
CM004303,60.411764705882355,18,2.0137254901960784,MEDIO,7.666666666666667,11.666666666666666,14.166666666666666,0.0,6.499999999999999,0.8478260869565216
CM004305,98.88888888888889,10,3.2962962962962963,BAIXO,1.0,6.666666666666667,6.666666666666667,0.0,5.666666666666667,5.666666666666667
CM004307,77.53846153846153,14,2.5846153846153843,MEDIO,13.75,7.5,8.333333333333334,0.0,-5.416666666666666,-0.3939393939393939
CM004348,174.0,2,5.8,BAIXO,0.0,1.0,1.6666666666666667,0.0,1.6666666666666667,1.6666666666666667
CM004358,167.0,7,5.566666666666666,BAIXO,66.66666666666667,58.333333333333336,100.0,0.0,33.33333333333333,0.4999999999999999
CM004359,125.25,9,4.175,BAIXO,66.66666666666667,75.0,116.66666666666667,0.0,50.0,0.75
CM004360,152.66666666666666,7,5.088888888888889,BAIXO,22.5,41.666666666666664,58.333333333333336,0.0,35.833333333333336,1.5925925925925928
CM004365,176.0,7,5.866666666666666,BAIXO,26.666666666666668,16.666666666666668,37.5,0.0,10.833333333333332,0.40624999999999994
CM004386,79.76923076923077,14,2.6589743589743593,MEDIO,116.66666666666667,116.66666666666667,375.0,0.0,258.3333333333333,2.214285714285714
CM004387,122.625,9,4.0875,BAIXO,66.66666666666667,58.333333333333336,133.33333333333334,0.0,66.66666666666667,1.0
CM004391,137.0,2,4.566666666666666,BAIXO,0.4166666666666667,0.0,0.0,0.0,-0.4166666666666667,-1.0
CM004396,172.5,3,5.75,BAIXO,1.0,3.0,0.0,0.0,-1.0,-1.0
CM004399,102.11111111111111,10,3.403703703703704,BAIXO,11.0,7.5,9.5,0.0,-1.5,-0.13636363636363635
CM004408,65.0,2,2.1666666666666665,MEDIO,1.4166666666666667,0.0,0.0,0.0,-1.4166666666666667,-1.0
CM004434,114.0,2,3.8,BAIXO,0.0,4.166666666666667,0.0,0.0,0.0,0.0
CM004441,131.66666666666666,4,4.388888888888888,BAIXO,2.5,1.6666666666666667,0.0,0.0,-2.5,-1.0
CM004484,139.5,3,4.65,BAIXO,0.5,2.0,0.0,0.0,-0.5,-1.0
CM004500,150.0,2,5.0,BAIXO,1.0,0.0,0.0,0.0,-1.0,-1.0
CM004512,63.0,3,2.1,MEDIO,0.0,1.0,0.0,0.0,0.0,0.0
CM004545,151.5,5,5.05,BAIXO,0.8333333333333334,0.8333333333333334,0.0,0.0,-0.8333333333333334,-1.0
CM004561,115.11111111111111,10,3.837037037037037,BAIXO,14.583333333333334,10.833333333333334,8.333333333333334,0.0,-6.25,-0.42857142857142855
CM004566,74.07692307692308,14,2.4692307692307693,MEDIO,11.25,17.5,10.166666666666666,0.0,-1.083333333333334,-0.09629629629629635
CM004574,126.0,3,4.2,BAIXO,0.0,0.0,8.0,0.0,8.0,8.0
CM004606,103.0,2,3.433333333333333,BAIXO,0.3333333333333333,0.0,0.0,0.0,-0.3333333333333333,-1.0
CM004609,122.0,2,4.066666666666666,BAIXO,0.25,0.25,0.0,0.0,-0.25,-1.0
CM004657,124.66666666666667,7,4.155555555555556,BAIXO,14.583333333333334,20.833333333333332,29.166666666666668,0.0,14.583333333333334,1.0
CM004680,56.0,2,1.8666666666666667,MEDIO,8.333333333333334,0.0,0.0,0.0,-8.333333333333334,-1.0
CM004682,64.6875,17,2.15625,MEDIO,40.0,29.166666666666668,47.5,0.0,7.5,0.1875
CM004707,132.0,2,4.4,BAIXO,5.0,0.0,0.0,0.0,-5.0,-1.0
CM004721,97.33333333333333,10,3.2444444444444445,BAIXO,12.5,25.0,25.0,0.0,12.5,1.0
CM004728,53.0,3,1.7666666666666666,MEDIO,2.9166666666666665,0.0,0.0,0.0,-2.9166666666666665,-1.0
CM004742,115.5,3,3.85,BAIXO,0.0,2.5,2.8333333333333335,0.0,2.8333333333333335,2.8333333333333335
CM004751,49.0,2,1.6333333333333333,MEDIO,0.0,0.0,2.5,0.0,2.5,2.5
CM004760,19.875,9,0.6625,ALTO,0.0,11.333333333333334,4.166666666666667,0.0,4.166666666666667,4.166666666666667
CM004778,77.0,13,2.566666666666667,MEDIO,24.416666666666668,10.916666666666666,25.916666666666668,0.0,1.5,0.06143344709897611
CM004779,144.8,6,4.826666666666667,BAIXO,6.75,9.166666666666666,10.916666666666666,0.0,4.166666666666666,0.6172839506172839
CM004781,76.81818181818181,12,2.5606060606060606,MEDIO,4.333333333333333,11.0,7.833333333333333,0.0,3.5,0.8076923076923077
CM004782,84.83333333333333,13,2.8277777777777775,MEDIO,30.166666666666668,13.333333333333334,25.083333333333332,0.0,-5.083333333333336,-0.16850828729281775
CM004801,3.0,2,0.1,ALTO,0.0,0.0,2.0,0.0,2.0,2.0
CM004804,15.0,2,0.5,ALTO,0.0,0.0,2.25,0.0,2.25,2.25
CM004808,76.5,3,2.55,MEDIO,0.0,0.75,0.0,0.0,0.0,0.0
CM004809,56.0,2,1.8666666666666667,MEDIO,8.333333333333334,0.0,0.0,0.0,-8.333333333333334,-1.0
CM004814,3.0,2,0.1,ALTO,0.0,0.0,2.0,0.0,2.0,2.0
CM004816,65.0,2,2.1666666666666665,MEDIO,1.8333333333333333,0.0,0.0,0.0,-1.8333333333333333,-1.0
CM004817,65.0,2,2.1666666666666665,MEDIO,1.8333333333333333,0.0,0.0,0.0,-1.8333333333333333,-1.0
CM004818,65.0,2,2.1666666666666665,MEDIO,1.4166666666666667,0.0,0.0,0.0,-1.4166666666666667,-1.0
CM004829,106.0,2,3.533333333333333,BAIXO,0.0,0.0,2.0,0.0,2.0,2.0
CM004873,59.0,2,1.9666666666666666,MEDIO,0.16666666666666666,0.0,0.0,0.0,-0.16666666666666666,-1.0
